"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/riscv/NV_MSXXX_RISCV_lsu_dcache_lf.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/riscv/NV_MSXXX_RISCV_lsu_stb.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/riscv/NV_MSXXX_RISCV_nvcsr.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/riscv/NV_MSXXX_RISCV_rob.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/rvlib/scalar/NV_MSXXX_RVlib_br.vx"
"in_tree","peregrine:4.1","AND2X2","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/fbif/NV_MSXXX_fbif.vx"
"in_tree","peregrine:4.1","BUFFD2","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/scp/NV_MSXXX_scp.vx"
"in_tree","peregrine:4.1","BUFFD1HVT","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_icd.vx"
"in_tree","peregrine:4.1","INVD4","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/peregrine/NV_MSXXX_peregrine.vx"
"in_tree","peregrine:4.1","NV_BLKBOX_BUFFER","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_L1TCM_DMEM_FAMODE_kmpi_stubout.vx"
"in_tree","peregrine:4.1","NV_BLKBOX_BUFFER","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_L1TCM_DMEM_kmpi_rulecheck_stubout.vx"
"in_tree","peregrine:4.1","NV_BLKBOX_BUFFER","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_L1TCM_IMEM_brom_stubout.vx"
"in_tree","peregrine:4.1","NV_BLKBOX_BUFFER","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_L2TCM_famode_stubout.vx"
"in_tree","peregrine:4.1","NV_BLKBOX_BUFFER","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_sha_stub.vx"
"in_tree","peregrine:4.1","CKBD4","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/defs/common_scr/mkpmhdr_new"
"in_tree","peregrine:4.1","PGAOPV_CLAMP_LOT65,NV_BLKBOX_BUFFER","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/smake_header.mk"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/top/xriscv/NV_MSXXX_RISCV_icd.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/top/xriscv/NV_MSXXX_RISCV_ifu_cf.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/rv30/top/xriscv/NV_MSXXX_RISCV_ifu_ib.vx"
